Product Name,Company Name,Product Type,Category,Cleaned Price
Good Quality Garlic Planters Equipment / Garlic Seed Planting Machine,QINGDAO HANNSTAR TECHNOLOGY COMPANY LIMITED,seed planter,Agricultural Equipment,1700.0
New Multi-Functional Potato Seeding Ridging Machine for Planting Sowing Seeds,"Shandong Grander Equipment Co., Ltd.",seed planter,Agricultural Equipment,560.0
Competitive Price Full-Size Fertilizer and Sprayer Agricultural Equipment Planting Equipment Potato,"Shandong Star Agricultural Equipment Co., Ltd.",seed planter,Agricultural Equipment,2250.0
4 Rows Pneumatic Corn Planter with Fertilizer Hopper for Sale,"HEBEI NONGHAHA AGRICULTURAL MACHINERY CO., LTD.",seed planter,Agricultural Equipment,3415.0
2025 New Model High-Quality Farm Potato Planter for Efficient Crop Production 2zmx-2,"Dezhou Hongyou Agricultural Machinery Co., Ltd",seed planter,Agricultural Equipment,3200.0
Versatile Seeder and Planter for Corn and Soybean Production,"Shandong King Machinery Co., Ltd.",seed planter,Agricultural Equipment,20000.0
Agricultural Machinery Precision Planter Rice Soybeans Garlic Corn Seeder Planter,"Shandong Gold Dafeng Machinery Co., Ltd.",seed planter,Agricultural Equipment,10000.0
Practical Robust Eco-Friendly Potato Planter for Agricultural Organic Farming,"Jinan Xinyiyin Import and Export Trading Co., Ltd.",seed planter,Agricultural Equipment,300.0
Intelligent Design and Easier Operation Pneumatic Vegetable Planter of Onion,"Qingdao Dashun Jingfeng Industry and Trade Co., Ltd.",seed planter,Agricultural Equipment,5000.0
Advanced Garlic Planter Corn Seeder User-Friendly Pneumatic Precision Corn Planter,"Shandong Gold Dafeng Machinery Co., Ltd.",seed planter,Agricultural Equipment,10000.0
Agricultural Farm Implements Potato Planter 2zmx-2,"Dezhou Hongyou Agricultural Machinery Co., Ltd",seed planter,Agricultural Equipment,3200.0
High Quality Farm Agricultural Manure Spreader Organic Fertilizer Machine,"Huanda Vehicle (Qingdao) Co., Ltd.",seed planter,Agricultural Equipment,1.0
Two-Ridge Multifunctional Farm Machine New Condition Sweet Potato Planter for Ditching Fertilization Sowing 4 Row Working,"Qingdao Hong Zhu Agricultural Machinery Co., Ltd
Qingdao Hong Zhu Agricultural Machinery Co., Ltd
Manufacturer/Factory & Trading Company
Diamond Member
Shandong, China
Audited Supplier
High Repeat Buyers Choice
Experienced Team
Full Customization
Quality Assurance
Sign In to see all verified strength labels (29)",seed planter,Agricultural Equipment,2400.0
Advanced Aacuum Planter with Durable Iron Fertilizer Box,"HEBEI NONGHAHA AGRICULTURAL MACHINERY CO., LTD.",seed planter,Agricultural Equipment,7186.0
Agricultural Machinery Wheat Planter Wheat Fertilizer Seeder Farm Seed Planter,"Qingdao Mingsin Trade Co., Ltd.",seed planter,Agricultural Equipment,149.0
Factory Supply Tractor Driven Agricultural Machinery Vegetables Seeder Machinery Planter Seeder,"Jinan Xinyiyin Import and Export Trading Co., Ltd.",seed planter,Agricultural Equipment,300.0
Agricultural Machinery Tractor Mounted Wheat Planter with Fertilizer Wheat Rice,"YUCHENG HONGRI MACHINERY MANUFACTURE CO., LTD.",seed planter,Agricultural Equipment,500.0
High Efficiency and Even Seeding Pneumatic Vegetable Planter of Onion,"Qingdao Dashun Jingfeng Industry and Trade Co., Ltd.",seed planter,Agricultural Equipment,21000.0
Farm Tractor 3 Point Single Row Potato Planter Machine with Fertilizer Applicator,"Qingdao Hong Zhu Agricultural Machinery Co., Ltd",seed planter,Agricultural Equipment,2400.0
Precision Vegetable Seed Planter Carrot Onion Garlic Tomato Alfalfa Planter for Efficient Farming Operations,"Jinan Xinyiyin Import and Export Trading Co., Ltd.",seed planter,Agricultural Equipment,300.0
Potato Planter Machine Tractor OEM ODM 2 Row Potato Planter Farm Tractor,"Qingdao Hong Zhu Agricultural Machinery Co., Ltd",seed planter,Agricultural Equipment,2400.0
High Quality and Durable Pneumatic Vegetable Planter of Onion,"Qingdao Dashun Jingfeng Industry and Trade Co., Ltd.",seed planter,Agricultural Equipment,5000.0
Customized New Design Potato Seeders Planting Sowing Machine 4 Rows Potato Planter with Wholesale Price,"Qingdao Hong Zhu Agricultural Machinery Co., Ltd",seed planter,Agricultural Equipment,2400.0
Potato Garlic Planter Automatic Potato Seeder Potato Planter for Sale,"Yucheng Dingshengyuan Machinery Manufacturing Co., Ltd",seed planter,Agricultural Equipment,650.0
Seed Planter 2 Row Manual Potato Planter/Potato Planter Machine/Sweet Potato Planter,"Yucheng Dingshengyuan Machinery Manufacturing Co., Ltd",seed planter,Agricultural Equipment,650.0
Farm Zero Tillage 3 Point Hitch Corn Seed Planter with Fertilizer,"Jiangsu Grande Machinery Manufacturing Co., Ltd.",seed planter,Agricultural Equipment,1600.0
Hongyou Other Agricultural Machinery & Equipment Potato Planter 2cm-2A,"Dezhou Hongyou Agricultural Machinery Co., Ltd",seed planter,Agricultural Equipment,1600.0
2bf-24 Precision Corn Planter with Advanced Seed Placement Technology,"Shandong New Camel Union International Co., LTD",seed planter,Agricultural Equipment,7500.0
Hot Sale Farm Tractor Potato Planter Potato Seeder 2 Rows Potato Planter,"Yucheng Dingshengyuan Machinery Manufacturing Co., Ltd",seed planter,Agricultural Equipment,650.0
Tractor Mounted Vegetable Seeder Planter Carrot Onion Garlic Tomato Alfalfa Planter 1 Row 2 4 6 Rows Vegetable Seeder Sowing Machine Seeder,"Jinan Xinyiyin Import and Export Trading Co., Ltd.",seed planter,Agricultural Equipment,300.0
Potato Planting Sowing Machine Potato Planter Two Rows Potato Seeder Planter,"Yucheng Dingshengyuan Machinery Manufacturing Co., Ltd",seed planter,Agricultural Equipment,650.0
Good Sowing Effect and Precise Seeding Spacing Pneumatic Vegetable Planter of Onion,"Qingdao Dashun Jingfeng Industry and Trade Co., Ltd.",seed planter,Agricultural Equipment,5000.0
Customization Professional Grade Agricultural Machinery Uniform and Stable Maize Planter Machine,"Yucheng Zeyi Machinery Co., Ltd.",seed planter,Agricultural Equipment,524.5
China Hot Sale Agricultural Seedling Machinery Large Scale Machine Used in Large Area Potato,"Shandong Star Agricultural Equipment Co., Ltd.",seed planter,Agricultural Equipment,2250.0
Robust Practical Eco-Friendly Corn Planter for Sustainable Agriculture,"Jinan Xinyiyin Import and Export Trading Co., Ltd.",seed planter,Agricultural Equipment,300.0
Two Row Potato Planter 2 Row Potato Planter 2cml-2,"Dezhou Hongyou Agricultural Machinery Co., Ltd",seed planter,Agricultural Equipment,5600.0
Reliable Corn Planting Gearbox Planter for Maximum Yield,"HEBEI NONGHAHA AGRICULTURAL MACHINERY CO., LTD.",seed planter,Agricultural Equipment,7186.0
20-50HP Tractor Potato Planting Machine Single-Row Potato Planter,"Yucheng Dingshengyuan Machinery Manufacturing Co., Ltd",seed planter,Agricultural Equipment,650.0
Gasoline Garlic Seeder Planter Planting Machine for Garlic Seed,"Zhengzhou Jiewei Machinery Equipment Co., Ltd.",seed planter,Agricultural Equipment,320.0
Easy Maintenance and Stable Seeding Efficiency Pneumatic Vegetable Planter of Onion,"Qingdao Dashun Jingfeng Industry and Trade Co., Ltd.
Qingdao Dashun Jingfeng Industry and Trade Co., Ltd.
Manufacturer/Factory & Trading Company
Diamond Member
Secured Trading Service
Shandong, China
Audited Supplier
Years of Export Experience
Self-branded
Patents Awarded
Sign In to see all verified strength labels (22)",seed planter,Agricultural Equipment,5000.0
4 Rows Potato Planter Machine Garlic Planter Potato Planting Machine 2 Row Potato Planter,"Qingdao Hong Zhu Agricultural Machinery Co., Ltd",seed planter,Agricultural Equipment,2400.0
High Quality Seeding Machine and Planter Maize Seeder Suppliers Seed Planting Machines,"Taizhou Weiyu Electromechanical Co., Ltd.",seed planter,Agricultural Equipment,27.07
Agricultural Machinery Universal Sowing Machine Seeder Planter,"YUCHENG HONGRI MACHINERY MANUFACTURE CO., LTD.",seed planter,Agricultural Equipment,399.0
Corn Seeder Soybean Seeder/Corn Planter/Seed Planting Machine for Agricultural Seeding,"Yucheng Zeyi Machinery Co., Ltd.",seed planter,Agricultural Equipment,530.0
5 Rows Manual Vegetable Seeder/Carrot Onion Spinach Basil Seed Planting Machine,"Dezhou Lufa Machinery Co., Ltd",seed planter,Agricultural Equipment,1500.0
Agricultural Equipment Potato Planter 2 Row,"Yucheng Dingshengyuan Machinery Manufacturing Co., Ltd",seed planter,Agricultural Equipment,650.0
Premium Fertilizer Seed Pusher Double Barrel Corn-Rice Planter,"Taizhou Kesiwo Garden Tools Co., Ltd.",seed planter,Agricultural Equipment,37.0
Agricultural Maize Seeder Drill 3 Rows Maize Planter with Fertilizer Corn Precise Seeder,"Shandong Ling ke Industry Group Co., Ltd",seed planter,Agricultural Equipment,599.0
2-8 Rows Manual Hand Push Garlic Seed Planter Garlic Planting Machine,"Zhengzhou Jiewei Machinery Equipment Co., Ltd.",seed planter,Agricultural Equipment,320.0
Advanced Agricultural Machinery Garlic Planter for Double Disc Fertilization,"Shandong Gold Dafeng Machinery Co., Ltd.",seed planter,Agricultural Equipment,10000.0
Three Point Linkage Two Row Potato Planter Is Mounted Tractor,"Shandong Grander Equipment Co., Ltd.",seed planter,Agricultural Equipment,1600.0
Precision Air Suction Planter for Efficient Corn and Soybean Farming,"Jianhu Lucky Gold Trading Co., Ltd.",seed planter,Agricultural Equipment,69513.56
Tractor 3 Point Mounted 2/3/4/5 Rows Maize Seeder Corn Planter Machine,"Henan Efficient Machinery CO., LTD",seed planter,Agricultural Equipment,450.0
Wholesale Potato Planters Seeders 2 Rows Agricultural Potato Planter Machine,"Qingdao Hong Zhu Agricultural Machinery Co., Ltd",seed planter,Agricultural Equipment,2400.0
"Agricultural Carrot Planter Millet Planter, Millet Sowing Machine 5 6 Rows","Dezhou Lufa Machinery Co., Ltd",seed planter,Agricultural Equipment,1500.0
Garlic Seed Planting Machine Agricultural Machinery,"Henan Ideal Machinery Equipment Co., Ltd.",seed planter,Agricultural Equipment,530.0
Factory Direct Sales Sweet Potato Planter Potato Planter for Sale,"Henan Lerford Machinery Equipment Co., Ltd.",seed planter,Agricultural Equipment,890.0
Automated Seed Planting Machine for Efficient Farming,"Zhengzhou Xiangkun Machinery Co., Ltd.",seed planter,Agricultural Equipment,2498.0
3 Rows 6rows Tractor Mounted Corn Seeder Soybean Planter,QINGDAO HANNSTAR TECHNOLOGY COMPANY LIMITED,seed planter,Agricultural Equipment,725.0
High Quality Hand Vegetable Seed Planter Machine Precision Seeder Onion Planting Machine,"Yucheng Zeyi Machinery Co., Ltd.",seed planter,Agricultural Equipment,90.0
Hot Sale Farm Tractor Wheat Seed Drill 20 Rows Wheat Planter,"Jiangsu Grande Machinery Manufacturing Co., Ltd.",seed planter,Agricultural Equipment,4600.0
Tractor Mounted Precision Planter for Carrot,"Yucheng Dingshengyuan Machinery Manufacturing Co., Ltd",seed planter,Agricultural Equipment,980.0
Double Row Corn Planter Maize Easy Operation Machinery,"Qingdao Mingsin Trade Co., Ltd.",seed planter,Agricultural Equipment,149.0
10-Row Tractor Mounted Corn Planter,"Yucheng Dingshengyuan Machinery Manufacturing Co., Ltd",seed planter,Agricultural Equipment,980.0
New Easy-to-Use Potato Planter for Hassle-Free Vegetable Growing,"Jinan Xinyiyin Import and Export Trading Co., Ltd.",seed planter,Agricultural Equipment,300.0
High Quality and Good Stability Pneumatic Planter for Agricultural,"Qingdao Dashun Jingfeng Industry and Trade Co., Ltd.",seed planter,Agricultural Equipment,3500.0
High-Performance Potato Seeder Planter for Hassle-Free Gardening Tasks,"Dezhou Hongyou Agricultural Machinery Co., Ltd",seed planter,Agricultural Equipment,4800.0
New 2 Rows Medium Potato Planter of Mounted Potato Seeder,"Yucheng Dingshengyuan Machinery Manufacturing Co., Ltd",seed planter,Agricultural Equipment,650.0
Double Row Potato Planter with Superior Planting Results,"Yucheng Dingshengyuan Machinery Manufacturing Co., Ltd",seed planter,Agricultural Equipment,650.0
Agricultural Planting Machinery 3 Point 2 Row Potato Planter Potato Planter with Fertilizer,"Qingdao Hong Zhu Agricultural Machinery Co., Ltd",seed planter,Agricultural Equipment,2400.0
60HP and Above 60HP Min Tractor 7 Rows Corn Planter,"Shandong Ling ke Industry Group Co., Ltd",seed planter,Agricultural Equipment,1570.0
Hand-Push Multi-Functional Wheat Planter for Planting Tool,"Shandong Grander Equipment Co., Ltd.",seed planter,Agricultural Equipment,100.0
Brand New Domestic Use 3 Rows Hand Push Manual Vegetable Seeder Carrot Planting Machine,"Yucheng Zeyi Machinery Co., Ltd.",seed planter,Agricultural Equipment,155.0
2 Rows Potato Planter for Compact Tractor 3 Point Hitch Mini Tractor Potato Planter,"Qingdao Hong Zhu Agricultural Machinery Co., Ltd",seed planter,Agricultural Equipment,2400.0
4 Rows Precise Corn Planter Soybean Planter Maize Planter Corn Seeder Agricultural Machine Factory,"HEBEI NONGHAHA AGRICULTURAL MACHINERY CO., LTD.",seed planter,Agricultural Equipment,3415.0
"Agricultural Machinery Wheat Planters, Wheat Seeding Machine","Qingdao Mingsin Trade Co., Ltd.",seed planter,Agricultural Equipment,61.0
Agricultural Machinery Corn Grain Drill Sower Seeders Planter,"YUCHENG HONGRI MACHINERY MANUFACTURE CO., LTD.",seed planter,Agricultural Equipment,399.0
Wholesale Pricebest Sale Hand Seed Planter 4 Rows Machine High Quality Agricultural Machinery,"Yucheng Zeyi Machinery Co., Ltd.",seed planter,Agricultural Equipment,170.5
Two Row Potato Planter 2 Row Potato Planter Potato Garlic Planter 2zmx-2,"Dezhou Hongyou Agricultural Machinery Co., Ltd",seed planter,Agricultural Equipment,3200.0
4-Row Potato Planter Sowing Machine Economical Low Price Harvesters for Planting Potatoes,"Qingdao Hong Zhu Agricultural Machinery Co., Ltd",seed planter,Agricultural Equipment,2400.0
Factory Direct Sale Seeding Machine and Planter Maize Seeder Suppliers Seed Planting Machines,"Taizhou Weiyu Electromechanical Co., Ltd.",seed planter,Agricultural Equipment,27.07
Versatile 2bfq-20 Planter for Grains Including Corn and Soybeans,"Shandong New Camel Union International Co., LTD",seed planter,Agricultural Equipment,30799.0
Mini 4 Row Farm Tractor Maize Seeder Corn Seeder Planter No Till Seed Drill for Planting & Seeding for Farm Use,"Henan Efficient Machinery CO., LTD",seed planter,Agricultural Equipment,450.0
Advanced Agricultural Machinery Precision Garlic Corn Planter with CE Certification,"Shandong Gold Dafeng Machinery Co., Ltd.",seed planter,Agricultural Equipment,10000.0
2020 Manual Vegetable Seeder 3 Rows Carrot Planter Sesame Planter,"Yucheng Zeyi Machinery Co., Ltd.",seed planter,Agricultural Equipment,165.0
Efficient 4 Rows Pneumatic Sweet Maize Planter Corn Planter with Gearbox and Iron Fertilizer Unit,"HEBEI NONGHAHA AGRICULTURAL MACHINERY CO., LTD.",seed planter,Agricultural Equipment,3415.0
Potato planter for 50-70HP farm wheel tractor,"Jiangsu Yueda Intelligent Agricultural Equipment Co., Ltd.",seed planter,Agricultural Equipment,660.0
Tractor 3 Point Mounted 4 Rows Corn/Soybean Planter Matched with 70-80HP Tractor,QINGDAO HANNSTAR TECHNOLOGY COMPANY LIMITED,seed planter,Agricultural Equipment,725.0
Oj Portable 16 18L Agricultural Spray Machine Knapsack for Hot Selling,"Taizhou Oujie Machinery Co., Ltd.",knapsack,Agricultural Equipment,12.5
16L Factory Competitive Price Knapsack Portable Power Spraye,"Taizhou Oujie Machinery Co., Ltd.",knapsack,Agricultural Equipment,12.5
Ilot Comfortable Back Cushion/Backpad for Knapsack Sprayer,"Taizhou Ilot Sprayer & Parts Co., Ltd.",knapsack,Agricultural Equipment,0.3
Ilot Comfortable Universal Padded Backpack Strap,"Taizhou Ilot Sprayer & Parts Co., Ltd.",knapsack,Agricultural Equipment,0.85
Ilot Custom Comfortable Power Sprayer Nylon Backpack Pad,"Taizhou Ilot Sprayer & Parts Co., Ltd.",knapsack,Agricultural Equipment,1.0
Ilot Comfortable Soft Heavy Duty Custom Backpack Cushion Nylon Strap,"Taizhou Ilot Sprayer & Parts Co., Ltd.",knapsack,Agricultural Equipment,10.5
Ilot Custom PU Comfortable Backpack Pad Cushion,"Taizhou Ilot Sprayer & Parts Co., Ltd.",knapsack,Agricultural Equipment,1.0
Knapsack Mist Dust 4stroke,"Taizhou Qinli Machinery Co., Ltd.",knapsack,Agricultural Equipment,50.0
Xf-20m14 Backpack Electric Powered Knapsack Two in Onesprayer,"Taizhou City Xiefeng Machinery Co., Ltd.",knapsack,Agricultural Equipment,15.2
8L Backpack Sprayer Lithium Battery Sprayer Agriculture Knapsack,"Zhejiang Luxiong Jianxin Agriculture Machinery Co., Ltd",knapsack,Agricultural Equipment,21.5
14L 20L Agricultural Sprayer Price Mist Duster Sprayer Knapsack Sprayer for Sale,"Shanghai Newtop Machinery Co., Ltd.",knapsack,Agricultural Equipment,89.0
Ilot Custom Nylon Backpack Pad Cushion Shoulder Strap,"Taizhou Ilot Sprayer & Parts Co., Ltd.",knapsack,Agricultural Equipment,6.0
20L Agricultural Pump 3wf-3 Knapsack Power Sprayer Gasoline Sprayer,"Shanghai Newtop Machinery Co., Ltd.",knapsack,Agricultural Equipment,55.0
Xf-20m9-Ih 20 Litery Battery Knapsack and Cart with Wheel Two Use Sprayer,"Taizhou City Xiefeng Machinery Co., Ltd.",knapsack,Agricultural Equipment,59.6
